file,present
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_515.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_23.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_118.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11031961_306_9sec_1_a.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11031961_303_9sec_1_a.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_781.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_10.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_503.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_106.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_77.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_541.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_509.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_98.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_528.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11031961_280_9sec_1_a.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_67.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11031961_278_9sec_1_a.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_505.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_575.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_526.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_548.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_84.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_82.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11031961_267_9sec_1_a.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_485.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_467.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_761.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11031961_311_9sec_1_a.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_560.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_497.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_533.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_92.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_116.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_396.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11031961_256_9sec_1_a.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_90.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_394.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_480.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_556.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_803.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11031961_281_9sec_1_a.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11031961_316_9sec_1_a.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_8.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_487.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_757.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_51.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_388.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_141.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_799.wav,False
/Users/amy/Desktop/new_soundhub/audio/pacific_chorus_frog/data/neg/pacific_chorus_frog-neg-t-11113588_789.wav,False
